0101,1,6804,,,,
0102,2,1373,,,,
0103,3,7593,,,,
0104,4,5540,,,,
0106,5,3243,,,,
0107,6,8781,,,,
0108,7,2430,,,,
0109,8,9946,,,,
0110,9,1230,,,,
0111,10,4209,,,,
0113,11,6775,,,,
0114,12,7061,,,,
0115,13,8083,,,,
0116,14,1612,,,,
0117,15,9512,,,,
0118,16,1097,,,,
0120,17,4378,,,,
0121,18,1553,,,,
0122,19,8970,,,,
0123,20,4491,,,,
0124,21,5570,,,,
0125,22,9416,,,,
0126,23,7242,,,,
0127,24,0456,,,,
0128,25,3414,,,,
0129,26,0678,,,,
0130,27,9824,,,,
0131,28,9919,,,,
0201,29,2125,,,,
0202,30,1235,,,,
0203,31,2062,,,,
0204,32,0805,,,,
0205,33,6356,,,,
0206,34,0553,,,,
0207,35,6810,,,,
0208,36,7673,,,,
0209,37,4637,,,,
0210,38,5161,,,,
0211,39,3303,,,,
0212,40,9645,,,,
0213,41,0852,,,,
0214,42,9538,,,,
0215,43,9125,,,,
0217,44,0932,,,,
0218,45,2034,,,,
0219,46,1077,,,,
0220,47,8503,,,,
0221,48,0382,,,,
0222,49,0709,,,,
0224,50,4042,,,,
0225,51,5659,,,,
0226,52,6502,,,,
0227,53,7936,,,,
0228,54,4124,,,,
0301,55,2071,,,,
0303,56,2557,,,,
0304,57,6985,,,,
0305,58,8442,,,,
0306,59,1905,,,,
0307,60,5348,,,,
0308,61,5504,,,,
0310,62,2349,,,,
0311,63,3022,,,,
0312,64,2578,,,,
0313,65,0202,,,,
0314,66,0376,,,,
0315,67,4472,,,,
0317,68,4414,,,,
0318,69,0520,,,,
0319,70,4430,,,,
0320,71,3593,,,,
0321,72,0696,,,,
0322,73,2882,,,,
0324,74,6273,,,,
0325,75,7103,,,,
0326,76,1942,,,,
0327,77,6359,,,,
0328,78,6716,,,,
0329,79,4454,,,,
0331,80,2719,,,,
0401,81,2679,,,,
0402,82,0919,,,,
0403,83,9630,,,,
0404,84,4164,,,,
0405,85,5779,,,,
0407,86,9441,,,,
0408,87,7600,,,,
0409,88,4297,,,,
0410,89,1497,,,,
0411,90,5227,,,,
0412,91,3662,,,,
0414,92,2809,,,,
0415,93,3450,,,,
0416,94,5663,,,,
0417,95,9078,,,,
0418,96,7957,,,,
0419,97,1092,,,,
0421,98,7408,,,,
