0101,1,2931,,0701,157,3116
0102,2,8680,,0702,158,5923
0103,3,8789,,0703,159,8312
0104,4,4140,,0704,160,0257
0106,5,8527,,0706,161,0914
0107,6,4410,,0707,162,5971
0108,7,3124,,0708,163,2964
0109,8,9235,,0709,164,9359
0110,9,0671,,0710,165,5275
0111,10,1032,,0711,166,8980
0113,11,9360,,0713,167,2459
0114,12,3201,,0714,168,7562
0115,13,6560,,0715,169,7709
0116,14,8116,,0716,170,7773
0117,15,9582,,0717,171,2825
0118,16,0979,,0718,172,0451
0120,17,7531,,0719,173,2076
0121,18,5790,,0721,174,9145
0122,19,6148,,0722,175,3320
0123,20,5259,,0723,176,6991
0124,21,7881,,0724,177,7387
0125,22,7063,,0725,178,7393
0127,23,9728,,0727,179,3143
0128,24,7872,,0728,180,3514
0129,25,6284,,0729,181,1847
0130,26,0941,,0730,182,2636
0131,27,5566,,0731,183,4682
0201,28,8461,,0801,184,7110
0203,29,7474,,0803,185,0204
0204,30,5905,,0804,186,4288
0205,31,9930,,0805,187,0239
0206,32,0326,,0806,188,5639
0207,33,4596,,0807,189,1033
0208,34,0916,,0808,190,7476
0210,35,8737,,0810,191,3657
0211,36,9008,,0811,192,4750
0212,37,8662,,0812,193,7054
0213,38,0036,,0813,194,3571
0214,39,6350,,0814,195,0978
0215,40,8667,,0815,196,1147
0217,41,5053,,0817,197,8168
0218,42,6347,,0818,198,7892
0219,43,0034,,0819,199,1691
0220,44,8890,,0820,200,1131
0221,45,3472,,0821,201,6853
0222,46,8064,,0822,202,1490
0224,47,1244,,0824,203,1255
0225,48,6513,,0825,204,6974
0226,49,4845,,0826,205,4814
0227,50,4646,,0827,206,5480
0228,51,9481,,0828,207,0976
0229,52,2523,,0829,208,6727
0302,53,1068,,0831,209,9498
0303,54,5976,,0901,210,0712
0304,55,5437,,0902,211,1995
0305,56,7490,,0903,212,8932
0306,57,9577,,0904,213,2902
0307,58,2895,,0905,214,0517
0309,59,9938,,0907,215,9721
0310,60,4678,,0908,216,3450
0311,61,1183,,0909,217,8041
0312,62,8848,,0910,218,3720
0313,63,9224,,0911,219,6457
0314,64,0821,,0912,220,6921
0316,65,5710,,0914,221,9358
0317,66,9035,,0915,222,8582
0318,67,7167,,0916,223,6921
0319,68,1114,,0917,224,1794
0320,69,1071,,0918,225,6923
0321,70,7141,,0919,226,9093
0323,71,6495,,0921,227,3533
0324,72,7354,,0922,228,1903
0325,73,7512,,0923,229,5307
0326,74,3623,,0924,230,7537
0327,75,9602,,0925,231,5339
0328,76,1897,,0926,232,8389
0330,77,0687,,0928,233,7638
0331,78,6909,,0929,234,3522
0401,79,4340,,0930,235,9496
0402,80,6421,,1001,236,9919
0403,81,3749,,1002,237,7103
0404,82,9646,,1003,238,0544
0406,83,5903,,1005,239,6241
0407,84,9114,,1006,240,7008
0408,85,2529,,1007,241,8639
0409,86,2265,,1008,242,7368
0410,87,2839,,1009,243,9648
0411,88,1688,,1010,244,6356
0413,89,3516,,1012,245,4473
0414,90,5719,,1013,246,0760
0415,91,6432,,1014,247,3441
0416,92,6196,,1015,248,1039
0417,93,4522,,1016,249,6391
0418,94,9596,,1017,250,3862
0420,95,1578,,1019,251,3823
0421,96,7027,,1020,252,2394
0422,97,0282,,1021,253,8242
0423,98,6298,,1022,254,8187
0424,99,2833,,1023,255,7202
0425,100,2396,,1024,256,3941
0427,101,6557,,1026,257,6024
0428,102,6611,,1027,258,0125
0429,103,5135,,1028,259,1948
0430,104,7182,,1029,260,5501
0501,105,5519,,1030,261,9446
0502,106,1901,,1031,262,3526
0504,107,3012,,1102,263,3094
0505,108,1606,,1103,264,3565
0506,109,8884,,1104,265,2650
0507,110,4269,,1105,266,9206
0508,111,8334,,1106,267,1319
0509,112,0512,,1107,268,2381
0511,113,9729,,1109,269,4512
0512,114,7061,,1110,270,5186
0513,115,9586,,1111,271,9301
0514,116,3795,,1112,272,7245
0515,117,0080,,1113,273,7933
0516,118,6851,,1114,274,6675
0518,119,4332,,1116,275,6835
0519,120,9184,,1117,276,3634
0520,121,9146,,1118,277,3709
0521,122,2280,,1119,278,6677
0522,123,4442,,1120,279,9889
0523,124,0200,,1121,280,5668
0525,125,1239,,1123,281,8141
0526,126,0138,,1124,282,4891
0527,127,1338,,1125,283,5131
0528,128,4078,,1126,284,0005
0529,129,0278,,1127,285,1327
0530,130,9714,,1128,286,0291
0601,131,0291,,1130,287,3744
0602,132,5782,,1201,288,3244
0603,133,9714,,1202,289,1307
0604,134,5169,,1203,290,3600
0605,135,7207,,1204,291,2684
0606,136,1576,,1205,292,9660
0608,137,3495,,1207,293,5338
0609,138,5663,,1208,294,7390
0610,139,4239,,1209,295,9148
0611,140,9747,,1210,296,5152
0612,141,6559,,1211,297,3281
0613,142,7624,,1212,298,2455
0615,143,5597,,1214,299,0940
0616,144,2422,,1215,300,6586
0617,145,2688,,1216,301,9410
0618,146,4819,,1217,302,0107
0619,147,0968,,1218,303,1617
0620,148,9086,,1219,304,9137
0622,149,4323,,1221,305,2463
0623,150,0614,,1222,306,2757
0624,151,7172,,1223,307,2277
0625,152,7805,,1224,308,6380
0626,153,4878,,1225,309,6251
0627,154,5628,,1226,310,0382
0629,155,2315,,1228,311,1260
0630,156,3433,,1229,312,9995
,,,,1230,313,8196
,,,,1231,314,0730
