0101,1,9980,,0702,157,3403
0102,2,0476,,0703,158,1557
0103,3,1649,,0704,159,3468
0104,4,3329,,0705,160,4605
0105,5,2648,,0706,161,0749
0106,6,2287,,0707,162,3887
0108,7,1022,,0709,163,3554
0109,8,0219,,0710,164,6160
0110,9,9669,,0711,165,0833
0111,10,9396,,0712,166,4658
0112,11,7741,,0713,167,3154
0113,12,4076,,0714,168,7547
0115,13,6687,,0716,169,9165
0116,14,3105,,0717,170,6159
0117,15,9449,,0718,171,1809
0118,16,6251,,0719,172,0875
0119,17,6187,,0720,173,3169
0120,18,2695,,0721,174,3463
0122,19,4237,,0723,175,8356
0123,20,4966,,0724,176,8696
0124,21,3439,,0725,177,7124
0125,22,7145,,0726,178,1397
0126,23,4475,,0727,179,1680
0127,24,2637,,0728,180,7940
0129,25,6015,,0730,181,8120
0130,26,3678,,0731,182,0003
0131,27,0184,,0801,183,0996
0201,28,6568,,0802,184,1913
0202,29,7622,,0803,185,5764
0203,30,0127,,0804,186,9519
0205,31,8398,,0806,187,5529
0206,32,2313,,0807,188,0927
0207,33,5022,,0808,189,4423
0208,34,2642,,0809,190,2211
0209,35,3393,,0810,191,6795
0210,36,3830,,0811,192,5981
0212,37,8471,,0813,193,1102
0213,38,4104,,0814,194,3748
0214,39,8549,,0815,195,0658
0215,40,5136,,0816,196,7816
0216,41,6306,,0817,197,1060
0217,42,4292,,0818,198,7897
0219,43,3117,,0820,199,6841
0220,44,1872,,0821,200,2343
0221,45,8733,,0822,201,4160
0222,46,9952,,0823,202,9711
0223,47,6692,,0824,203,6378
0224,48,4624,,0825,204,8795
0226,49,3068,,0827,205,3193
0227,50,2208,,0828,206,4932
0228,51,0368,,0829,207,9016
0301,52,2394,,0830,208,4958
0302,53,5571,,0831,209,9881
0303,54,5560,,0901,210,1100
0305,55,4193,,0903,211,7105
0306,56,4069,,0904,212,8729
0307,57,1803,,0905,213,7773
0308,58,7211,,0906,214,7278
0309,59,9646,,0907,215,0984
0310,60,6577,,0908,216,3337
0312,61,6868,,0910,217,8665
0313,62,8715,,0911,218,1092
0314,63,1234,,0912,219,4675
0315,64,1326,,0913,220,4957
0316,65,8021,,0914,221,2797
0317,66,9030,,0915,222,7403
0319,67,1959,,0917,223,3321
0320,68,0236,,0918,224,0062
0321,69,9304,,0919,225,5144
0322,70,3874,,0920,226,3762
0323,71,7859,,0921,227,6703
0324,72,3125,,0922,228,7531
0326,73,4943,,0924,229,7404
0327,74,2879,,0925,230,2224
0328,75,4819,,0926,231,7096
0329,76,9369,,0927,232,1820
0330,77,7469,,0928,233,2160
0331,78,2128,,0929,234,8026
0402,79,1337,,1001,235,0004
0403,80,4580,,1002,236,4848
0404,81,5629,,1003,237,9621
0405,82,0612,,1004,238,7038
0406,83,2694,,1005,239,6369
0407,84,7810,,1006,240,0268
0409,85,9199,,1008,241,0326
0410,86,6072,,1009,242,8363
0411,87,3690,,1010,243,4537
0412,88,1251,,1011,244,3689
0413,89,2927,,1012,245,9066
0414,90,0053,,1013,246,3132
0416,91,9620,,1015,247,9690
0417,92,3075,,1016,248,7619
0418,93,8137,,1017,249,6276
0419,94,5438,,1018,250,5934
0420,95,6020,,1019,251,2446
0421,96,1450,,1020,252,0269
0423,97,2681,,1022,253,6637
0424,98,5641,,1023,254,6056
0425,99,4738,,1024,255,7851
0426,100,4333,,1025,256,1902
0427,101,3015,,1026,257,1283
0428,102,0822,,1027,258,5741
0430,103,4628,,1029,259,6710
0501,104,8334,,1030,260,4314
0502,105,1581,,1031,261,0382
0503,106,3648,,1101,262,6749
0504,107,2667,,1102,263,9590
0505,108,7236,,1103,264,7569
0507,109,1585,,1105,265,0330
0508,110,6293,,1106,266,1660
0509,111,6738,,1107,267,3917
0510,112,9534,,1108,268,9109
0511,113,5998,,1109,269,6810
0512,114,3855,,1110,270,8849
0514,115,1778,,1112,271,2328
0515,116,5889,,1113,272,3143
0516,117,3526,,1114,273,1503
0517,118,0877,,1115,274,2507
0518,119,3912,,1116,275,1144
0519,120,3288,,1117,276,6585
0521,121,3140,,1119,277,6138
0522,122,5133,,1120,278,1978
0523,123,5880,,1121,279,8235
0524,124,4373,,1122,280,9988
0525,125,4587,,1123,281,8547
0526,126,5016,,1124,282,0241
0528,127,3978,,1126,283,9923
0529,128,3978,,1127,284,2791
0530,129,8155,,1128,285,7219
0531,130,1911,,1129,286,7935
0601,131,7141,,1130,287,1094
0602,132,3170,,1201,288,0216
0604,133,9405,,1203,289,8217
0605,134,2438,,1204,290,2878
0606,135,1898,,1205,291,5468
0607,136,3759,,1206,292,2678
0608,137,7136,,1207,293,1513
0609,138,9232,,1208,294,9227
0611,139,4434,,1210,295,9335
0612,140,7841,,1211,296,9600
0613,141,9263,,1212,297,3215
0614,142,2082,,1213,298,2429
0615,143,2847,,1214,299,0637
0616,144,5370,,1215,300,7313
0618,145,0562,,1217,301,4578
0619,146,0242,,1218,302,3036
0620,147,3613,,1219,303,6043
0621,148,2152,,1220,304,6609
0622,149,2705,,1221,305,2013
0623,150,4166,,1222,306,5010
0625,151,4586,,1224,307,5006
0626,152,6477,,1225,308,2623
0627,153,5242,,1226,309,0847
0628,154,0418,,1227,310,0650
0629,155,7583,,1228,311,9751
0630,156,1425,,1229,312,4704
,,,,1231,313,8013
