0101,1,7020,,0701,156,9994
0103,2,1955,,0702,157,8215
0104,3,9043,,0704,158,9281
0105,4,1240,,0705,159,8261
0106,5,3908,,0706,160,0024
0107,6,8816,,0707,161,1944
0108,7,0160,,0708,162,2867
0110,8,0246,,0711,164,8315
0111,9,6639,,0712,165,6037
0112,10,0147,,0713,166,7873
0113,11,2119,,0714,167,6930
0114,12,4779,,0715,168,7332
0115,13,7751,,0716,169,8710
0117,14,1173,,0718,170,8496
0118,15,5232,,0719,171,1110
0119,16,5723,,0720,172,6489
0120,17,7762,,0721,173,7024
0121,18,9210,,0722,174,3771
0122,19,5684,,0723,175,8973
0124,20,9827,,0725,176,9786
0125,21,7374,,0726,177,0775
0126,22,3630,,0727,178,7778
0127,23,0156,,0728,179,9585
0128,24,8880,,0729,180,1918
0129,25,8284,,0730,181,9219
0131,26,5314,,0801,182,7902
0201,27,3738,,0802,183,0781
0202,28,1582,,0803,184,6737
0203,29,0437,,0804,185,8376
0204,30,7108,,0805,186,9869
0205,31,5915,,0806,187,7667
0207,32,1708,,0808,188,5627
0208,33,1405,,0809,189,0227
0209,34,8536,,0810,190,7097
0210,35,9016,,0811,191,6134
0211,36,8869,,0812,192,0369
0212,37,5450,,0813,193,5008
0214,38,5893,,0815,194,8272
0215,39,3376,,0816,195,3491
0216,40,6714,,0817,196,4496
0217,41,6202,,0818,197,5418
0218,42,2829,,0819,198,5374
0219,43,7613,,0820,199,4035
0221,44,0733,,0822,200,5118
0222,45,7010,,0823,201,4824
0223,46,9129,,0824,202,8473
0224,47,4579,,0825,203,3825
0225,48,4560,,0826,204,0971
0226,49,7648,,0827,205,6439
0228,50,3578,,0829,206,4578
0301,51,9222,,0830,207,9964
0302,52,2172,,0831,208,6843
0303,53,9825,,0901,209,5859
0304,54,4525,,0902,210,3290
0305,55,0865,,0903,211,5211
0307,56,4835,,0905,212,5396
0308,57,9826,,0906,213,8283
0309,58,7331,,0907,214,7983
0310,59,0269,,0908,215,3563
0311,60,7889,,0909,216,0538
0312,61,4097,,0910,217,6770
0314,62,9099,,0912,218,6336
0315,63,3125,,0913,219,9871
0316,64,3916,,0914,220,7254
0317,65,5316,,0915,221,9848
0318,66,3591,,0916,222,6021
0319,67,1545,,0917,223,1142
0321,68,6234,,0919,224,3031
0322,69,9845,,0920,225,3854
0323,70,9805,,0921,226,8930
0324,71,8300,,0922,227,1020
0325,72,9920,,0923,228,7774
0326,73,2997,,0924,229,9234
0328,74,5629,,0926,230,6676
0329,75,0550,,0927,231,8638
0330,76,3773,,0928,232,1837
0331,77,5307,,0929,233,4534
0401,78,1829,,0930,234,1966
0402,79,9441,,1001,235,4068
0404,80,1211,,1003,236,6359
0405,81,0216,,1004,237,1720
0406,82,9659,,1005,238,6357
0407,83,9372,,1006,239,9976
0408,84,8809,,1007,240,3765
0409,85,8833,,1008,241,9197
0411,86,3856,,1010,242,6670
0412,87,3442,,1011,243,1460
0413,88,3760,,1012,244,9191
0414,89,9363,,1013,245,3153
0415,90,1462,,1014,246,5370
0416,91,0944,,1015,247,9631
0418,92,1198,,1017,248,3954
0419,93,2388,,1018,249,0719
0420,94,5211,,1019,250,3206
0421,95,5522,,1020,251,0307
0422,96,2665,,1021,252,7246
0423,97,1968,,1022,253,7135
0425,98,1261,,1024,254,9291
0426,99,4434,,1025,255,5750
0427,100,5008,,1026,256,5921
0428,101,1425,,1027,257,4369
0429,102,1335,,1028,258,6797
0430,103,1642,,1029,259,1053
0502,104,0304,,1031,260,4867
0503,105,1687,,1101,261,3120
0504,106,5945,,1102,262,0591
0505,107,6084,,1103,263,5370
0506,108,4038,,1104,264,8721
0507,109,7791,,1105,265,6511
0509,110,0633,,1107,266,6413
0510,111,7013,,1108,267,3353
0511,112,4049,,1109,268,4783
0512,113,6120,,1110,269,3944
0513,114,4489,,1111,270,1907
0514,115,7896,,1112,271,5912
0516,116,3614,,1114,272,7658
0517,117,7098,,1115,273,1134
0518,118,7462,,1116,274,9892
0519,119,9629,,1117,275,6817
0520,120,1137,,1118,276,4534
0521,121,3093,,1119,277,3627
0523,122,0030,,1121,278,2209
0524,123,2498,,1122,279,8374
0525,124,3259,,1123,280,2396
0526,125,4687,,1124,281,3548
0527,126,9122,,1125,282,4316
0528,127,7162,,1126,283,7042
0530,128,2337,,1128,284,3964
0531,129,8103,,1129,285,0512
0601,130,6072,,1130,286,0203
0602,131,1316,,1201,287,8999
0303,132,7929,,1202,288,1073
0604,133,3003,,1203,289,2664
0606,134,1991,,1205,290,5260
0607,135,0095,,1206,291,6514
0608,136,9523,,1207,292,7093
0609,137,2557,,1208,293,0751
0610,138,3395,,1209,294,4775
0611,139,9463,,1210,295,5772
0613,140,6733,,1212,296,6320
0614,141,9480,,1213,297,4266
0615,142,0293,,1214,298,6746
0616,143,2827,,1215,299,5445
0617,144,3063,,1216,300,4971
0618,145,2492,,1217,301,9703
0620,146,1560,,1219,302,8702
0621,147,5791,,1220,303,7020
0622,148,8063,,1221,304,0275
0623,149,5228,,1222,305,4448
0624,150,9086,,1223,306,0336
0625,151,8770,,1224,307,6697
0627,152,1079,,1226,308,9878
0628,153,0215,,1227,309,9432
0629,154,5038,,1228,310,8909
0630,155,0128,,1229,311,9068
,,,,1230,312,2855
,,,,1231,313,3263
